chem_id,inchikey,mw,exact_mw,logp,tpsa,hbd,hba,rotatable_bonds,aromatic_rings,ring_count,fraction_csp3,heavy_atoms,heteroatoms,formal_charge,qed,ro5_violations
Chemical_3977653145575086097,VKHACZXOCHJKOR-JPMDGQIOSA-N,432.557,432.2512,3.766,89.9,1,6,5,0,3,0.72,31,6,0,0.4041,0
Chemical_2195980292326692464,SJBCQYINLQWMKL-UHFFFAOYSA-N,218.208,218.0579,1.755,74.6,2,4,0,1,2,0.1667,16,4,0,0.6504,0
Chemical_7908235777385001883,PIXFHVWJOVNKQK-NGUVMQQOSA-N,306.446,306.2195,2.93,57.53,2,3,0,0,4,0.9474,22,3,0,0.7233,0
Chemical_2714822883810122891,GYLJGEBOXAPSRI-NLCXYSNCSA-N,901.053,900.4719,-0.647,276.14,10,18,12,0,8,0.9111,63,18,0,0.1091,3
Chemical_3096413252492655423,Thonningianin B,722.608,722.1483,2.035,290.43,10,17,6,4,6,0.2286,52,17,0,0.0774,3
Chemical_6313489490881409055,VUXOPRKKIFEKKX-ZNRLFCTCSA-N,364.526,364.2614,4.015,66.76,2,4,2,0,2,0.7727,26,4,0,0.5737,0
Chemical_3213659544682385460,JTUOWRWJSXCKMC-DKUYFVBVSA-N,252.354,252.1725,2.698,57.53,2,2,3,0,2,0.8,18,3,0,0.7592,0
Chemical_8825184917632925475,CGCPPCPITJLMAS-NIIPZHRFSA-N,766.966,766.4503,2.333,204.83,7,13,7,0,7,0.9268,54,13,0,0.1131,3
Chemical_6313021152249658881,KPJUYIVPJIWJIC-WOJGMQOQSA-N,478.585,478.2355,6.816,100.13,3,6,8,3,3,0.3448,35,6,0,0.2427,1
Chemical_6169066175662224556,nan,548.544,548.1682,5.421,184.98,7,10,6,3,4,0.2,40,10,0,0.1191,3
Chemical_5091918345663635677,NFSPTLKYFUJAOU-YTFOTSKYSA-N,238.371,238.1933,2.747,40.46,2,2,1,0,2,0.8667,17,2,0,0.6896,0
Chemical_2308478272326659092,LYUZYPKZQDYMEE-BDWBDONCSA-N,386.4,386.1366,3.446,92.04,0,7,3,2,3,0.381,28,7,0,0.4531,0
Chemical_8591520290617563773,KMEKMXBMYZGGDT-OAHLLOKOSA-N,271.421,271.2279,3.188,60.36,1,3,14,0,0,0.9375,19,3,-1,0.4935,0
Chemical_8358751331551552218,FIADIPXEFYWJQV-FWDPSSGUSA-N,470.694,470.3396,6.269,74.6,2,3,2,0,5,0.8667,34,4,0,0.4666,1
Chemical_8259110674997843287,(-)-Balanophonin,356.374,356.126,2.831,85.22,2,6,6,2,3,0.25,26,6,0,0.6115,0
Chemical_269547363800158745,VGWBUQPQZOSEEG-GHBPLJRJSA-N,917.052,916.4668,-1.555,293.21,10,19,9,0,9,0.9778,64,19,0,0.1172,3
Chemical_6462979111722168120,ZDFUASMRJUVZJP-HIAKLPIDSA-N,426.729,426.3862,8.169,20.23,1,1,0,0,5,0.9333,31,1,0,0.3872,1
Chemical_7101676829952467874,YOHZLVCPJGMXDC-JGENGPSXSA-N,1996.245,1994.9864,-2.898,662.41,22,43,33,0,13,0.8854,139,43,0,0.0103,3
Chemical_5371079945191150006,RKHBBEAJHWGWCN-UHFFFAOYSA-N,314.293,314.079,1.978,104.06,3,6,2,2,3,0.1765,23,6,0,0.7322,0
Chemical_6227452742437706827,QXPUHSMJCUBFPG-UHFFFAOYSA-N,382.412,382.1416,3.953,74.22,1,6,3,2,4,0.3182,28,6,0,0.8664,0
Chemical_6996317826769970057,Albopilosin H,332.44,332.1988,2.275,74.6,2,4,1,0,4,0.8,24,4,0,0.5705,0
Chemical_3477456135235667077,SWUWGVKRMOEGEN-BIIVOSGPSA-N,156.181,156.0786,-0.173,49.69,2,3,0,0,2,0.75,11,3,0,0.4785,0
Chemical_7084957421008270804,"(5R,5Ar)-5-(4-Hydroxy-3,5-Dimethoxyphenyl)-5A,8,8A,9-Tetrahydro-5H-[2]Benzofuro[5,6-F][1,3]Benzodioxol-6-One",384.384,384.1209,2.615,83.45,1,7,3,2,5,0.381,28,7,0,0.8147,0
Chemical_4749975088821274225,Taxuspine S,712.745,712.2731,2.022,198.26,2,14,8,1,5,0.5676,51,14,0,0.1718,2
Chemical_4033781803605514292,"(2S)-8-Hydroxy-7,3',4',5'-Tetramethoxyflavan",346.379,346.1416,3.493,66.38,1,6,5,2,3,0.3684,25,6,0,0.8938,0
Chemical_7038007819599983505,QMAYBMKBYCGXDH-RBSFLKMASA-N,204.357,204.1878,4.581,0.0,0,0,1,0,2,0.7333,15,0,0,0.5483,0
Chemical_2560618811860855796,KQGTWGSNAAKPFF-UHFFFAOYSA-N,370.401,370.1416,3.68,96.22,3,6,4,2,3,0.2857,27,6,0,0.7107,0
Chemical_5784109062000696135,ZKMDFCVTJQLGIW-UFBFGSQYSA-N,226.272,226.1205,1.859,58.92,2,4,5,1,1,0.5,16,4,0,0.8042,0
Chemical_6120516243490420346,POKIILKOWQTYGN-ZSAUSMIDSA-N,301.268,300.1089,4.149,20.23,1,1,1,0,2,0.8667,17,2,0,0.5696,0
Chemical_2224811763385988908,nan,190.203,190.1066,-2.368,145.45,6,4,5,0,0,0.6667,13,7,0,0.2109,1
Chemical_9142125485634398063,"6S,9S-Roseoside",386.441,386.1941,-0.576,136.68,5,8,5,0,2,0.7368,27,8,0,0.3961,0
Chemical_3816576556185409482,XATOAUGQRUVQKV-KDURSFAXSA-N,832.258,831.6799,8.98,192.66,8,10,40,0,1,0.9787,58,11,0,0.0168,3
Chemical_5767260975111572266,BKZKSSHAWFCVDU-JLIFGLSWSA-N,474.66,474.2651,3.184,124.29,4,6,6,0,4,1.0,32,8,0,0.3442,0
Chemical_5450956665643738555,FMUNNDDBCLRMSL-ISBOJECGSA-N,442.728,442.3811,7.14,40.46,2,2,0,0,5,0.9333,32,2,0,0.3914,1
Chemical_1636468893900998908,WIVPAKVRSDHFJL-SJFQOWQBSA-N,360.538,360.2664,5.166,43.37,0,3,2,0,4,0.913,26,3,0,0.6384,1
Chemical_1972995984962624672,DNJVYWXIDISQRD-JTSSGKSMSA-N,316.441,316.2038,3.639,53.6,2,3,1,1,5,0.8,23,3,0,0.8315,0
Chemical_8219376227894811856,VPDZRSSKICPUEY-GQRSATBHSA-N,204.357,204.1878,4.725,0.0,0,0,0,0,2,0.7333,15,0,0,0.5006,0
Chemical_7920480037895050956,ODVFOVBUUVJYNY-SQPNUZJNSA-N,1104.753,1104.0928,-0.471,517.01,16,31,4,5,10,0.1875,79,31,0,0.0356,3
Chemical_7636564588556677507,BAHLYRYDRNWKKI-GDIVAPDVSA-N,330.424,330.1831,4.268,51.97,0,4,2,1,4,0.65,24,4,0,0.4615,0
Chemical_6433819261603957312,AFJPGVUCVDCFPM-ROSPMZHUSA-N,385.484,385.2122,1.389,78.79,3,5,2,1,6,0.5909,28,6,1,0.4074,0
Chemical_6849630483502235701,WLKITKZNBMSWFH-AZZUMWJESA-N,372.505,372.2301,3.813,63.6,1,4,1,0,5,0.8261,27,4,0,0.711,0
Chemical_6415995241549686305,KDJZPCLLOPNECJ-HNNXBMFYSA-N,330.336,330.1103,3.046,96.22,3,6,3,2,3,0.2778,24,6,0,0.7486,0
Chemical_1218299488108744062,HZXNJXNYQASOMR-IPJVHAIESA-N,366.454,366.2042,0.803,107.22,4,6,0,0,6,0.95,26,6,0,0.4726,0
Chemical_9169839161151740689,NQFGUCQJQIAICS-UHFFFAOYSA-N,302.37,302.1518,3.512,47.92,1,4,6,2,2,0.3333,22,4,0,0.8868,0
Chemical_4940769116623469734,PGHBBIGTSOOJFR-UHFFFAOYSA-N,298.338,298.1205,3.493,80.92,4,4,5,2,2,0.1111,22,4,0,0.5029,0
Chemical_7309449367715248296,LJSYRQSDMJDHAQ-RNAQZQGESA-N,320.473,320.2351,2.889,60.69,3,3,1,0,4,0.9,23,3,0,0.6511,0
Chemical_1602053807001605862,BVFLJHVBTFJPHJ-WDMJVSCCSA-N,770.734,770.2633,-2.248,293.21,10,19,14,2,5,0.5714,54,19,0,0.0552,3
Chemical_8688425660224647507,QLEYCCSZYVKRKW-ZMPRRUGASA-N,432.469,432.1784,2.909,92.68,1,8,9,2,3,0.4348,31,8,0,0.605,0
Chemical_2644699328670345769,"(3Ar,7Ar)-6-Hydroxy-2,3,3A,6,7,7A-Hexahydrobenzofuran-3A-Yl Octanoate",282.38,282.1831,2.739,55.76,1,4,7,0,2,0.8125,20,4,0,0.443,0
Chemical_3251284045680708627,WKRCCXBCFBIWPN-ADZRZJPXSA-N,458.683,458.3396,5.596,66.76,2,4,3,0,5,0.8966,33,4,0,0.5407,1
Chemical_7218141015969713304,LQVNYRWMNGPIEB-LJSMMZQXSA-N,538.546,538.205,0.503,192.44,6,12,7,1,4,0.6154,38,12,0,0.1603,3
Chemical_6022893832839058554,nan,400.515,400.225,5.321,83.83,2,5,8,1,2,0.5,29,5,0,0.2669,1
Chemical_1363437029215133714,"5,6-Dihydroxy-2-(3-Hydroxy-4-Methoxyphenyl)-7-Methoxychromen-4-One",330.292,330.074,2.594,109.36,3,7,3,3,3,0.1176,24,7,0,0.6332,0
Chemical_8812042829253215241,CMHXUBSOBRQNSP-XUJDPLKASA-N,1251.373,1250.5932,-3.685,431.28,15,28,14,0,11,0.9492,87,28,0,0.0588,3
Chemical_8480598635099542673,QWCNQXNAFCBLLV-OQDIJTRPSA-N,260.377,260.1776,2.818,40.46,2,2,8,0,0,0.5294,19,2,0,0.4001,0
Chemical_5892733149941224046,Cyclomicrobuxinine,371.565,371.2824,4.103,49.33,2,3,2,0,5,0.875,27,3,0,0.7185,0
Chemical_7720109178045681141,HYPXUVMKBGUPSL-ABQZAVBTSA-N,444.744,444.3967,7.221,40.46,2,2,1,0,5,1.0,32,2,0,0.448,1
Chemical_7001057668473577085,"[(2R,3S,4S,5R,6R)-6-[(2R,3R,4S,5S)-3-[(2S,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-5-hydroxy-2-[[(1R,2R,5R,7S,10R,11R,14S,15S,16S,17R,20R)-16-hydroxy-2,6,6,10,16-pentamethyl-17-(2-methylprop-1-enyl)-19,21-dioxahexacyclo[18.2.1.01,14.02,11.05,10.015,20]tricosan-7-yl]oxy]oxan-4-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl hydrogen sulfate",979.145,978.4494,0.29,299.28,9,19,11,0,9,0.9565,67,21,0,0.0764,3
Chemical_498554615108943273,JHLIRXZGNHHBHX-NFBKMPQASA-N,458.51,458.1729,5.747,104.06,3,5,8,3,4,0.2143,34,6,0,0.2934,1
Chemical_6134395303669075977,OCDGBSUVYYVKQZ-UHFFFAOYSA-O,175.255,175.123,0.798,19.85,1,1,2,1,2,0.2727,13,2,1,0.659,0
Chemical_5667558671340265776,NJSJVQUVJQXFJV-RUAUDDMISA-N,526.579,526.2414,0.151,169.05,4,11,4,0,4,0.8077,37,11,0,0.2234,2
Chemical_1252139144795000690,WKKBYJLXSKPKSC-ODKSJRHRSA-N,666.849,666.3979,1.406,197.37,8,11,4,0,6,0.9167,47,11,0,0.1596,3
Chemical_8872701058145241553,Methylsyringin,386.397,386.1577,-0.458,127.07,4,9,8,1,2,0.5556,27,9,0,0.4693,0
Chemical_4061907980857863692,JJNMLNFZFGSWQR-WJZQQGDTSA-N,700.696,700.1945,6.102,140.73,0,11,11,5,6,0.1463,52,11,0,0.1166,3
Chemical_3350916590940142092,FWBPFDCAMIAUCV-ZKPDOPQJSA-N,572.651,572.2621,3.746,153.5,2,9,9,1,3,0.5806,41,10,0,0.2541,1
Chemical_8584993242514426132,Isoadenolin B,404.459,404.1835,1.31,102.29,2,7,1,0,8,0.8182,29,7,0,0.5018,0
Chemical_2416283094109900151,Retrofractamide B,355.478,355.2147,5.714,51.05,1,3,10,1,2,0.4091,26,4,0,0.2529,1
Chemical_8126442964187891055,KBTSBENUMJYPGS-HZPDHXFCSA-N,332.308,332.0896,1.758,105.45,3,7,3,2,3,0.2353,24,7,0,0.5807,0
Chemical_3803507905040562762,BSPUEFFDQHCPTB-VIGTXSPVSA-N,242.318,242.1307,3.025,26.3,0,2,5,0,0,0.3125,18,2,0,0.3204,0
Chemical_1250958910472470056,HCVPUYBRWDQARC-CBWMIROOSA-N,334.456,334.2144,5.281,74.6,2,2,11,0,0,0.5,24,4,0,0.3979,1
Chemical_7646239469802349998,Calendulagycoside C,957.117,956.4981,0.233,312.05,11,18,9,0,8,0.9167,67,19,0,0.0838,3
Chemical_5362543712221761031,XJARKNLDHQXMLM-GFPCEMMFSA-N,598.642,598.2625,-0.595,215.83,8,12,11,1,3,0.6207,42,13,0,0.1496,3
Chemical_2334596727529557643,"N-[(3S,5S,8R,9S,10S,13S,14S,17S)-17-((S)-1-Dimethylamino-Ethyl)-10,13-Dimethyl-Hexadecahydro-Cyclopenta[A]Phenanthren-3-Yl]-Acetamide",388.64,388.3454,5.94,35.83,1,2,3,0,4,0.96,28,3,0,0.4795,1
Chemical_7776024467777833033,BDZHFCAKQIOKHS-LPOBFPNRSA-N,398.452,398.1941,0.3,125.82,3,8,3,0,4,0.9,28,8,0,0.4578,0
Chemical_6010087916474388862,Aurantioobtusin,330.292,330.074,1.904,113.29,3,7,2,2,3,0.1765,24,7,0,0.6574,0
Chemical_3177034398178292461,CPWSAKUPXWXJPQ-ZCFIWIBFSA-N,176.219,176.095,2.015,56.97,2,2,1,1,2,0.4,13,3,0,0.5077,0
Chemical_6113881602305484315,OUCINTVMAVITJZ-YPCZOTJFSA-N,398.675,398.3549,7.699,20.23,1,1,5,0,4,0.8571,29,1,0,0.5028,1
Chemical_7617208290238657319,YGABECOLNBBTLH-CLOKKNPNSA-N,372.505,372.2301,3.524,66.76,2,4,1,0,5,0.7826,27,4,0,0.6913,0
Chemical_6100824833885231914,Cimicifugic Acid I,478.406,478.1111,0.889,200.28,6,10,10,2,2,0.2273,34,12,0,0.1602,1
Chemical_1581508532829316130,QFUYWQPDFLHXSV-UHFFFAOYSA-N,358.434,358.178,4.222,68.15,2,5,2,2,4,0.4286,26,5,0,0.8411,0
Chemical_8022501296324651605,Ochrolifuanine A,440.635,440.294,5.443,43.09,3,3,3,3,7,0.5172,33,4,0,0.5078,1
Chemical_3764564529932388958,WIHSWORKGXEYFX-PLYACJMCSA-N,392.492,392.2199,2.713,93.06,2,6,1,0,4,0.8182,28,6,0,0.6667,0
Chemical_3208513688124278598,QJDKBZIVDQXPKJ-RTXFQSHHSA-N,472.44,472.1792,-5.518,228.22,9,14,5,0,3,1.0,32,14,0,0.1818,2
Chemical_7164724724064926199,ALMYSFNKELLWOO-DGFDXLHMSA-N,234.339,234.162,2.565,37.3,1,2,0,0,3,0.8,17,2,0,0.6992,0
Chemical_4250302690056747347,WMMZYEBFJWWUJX-IFBQROQASA-N,384.476,384.2049,2.656,74.79,2,5,2,2,5,0.5909,28,6,0,0.779,0
Chemical_6632868413434673498,HRALRUDVSKRSQK-UHFFFAOYSA-N,292.463,292.2402,5.722,37.3,1,1,14,0,0,0.7368,21,2,0,0.2524,1
Chemical_6333652986091256437,ZPZCAFFMTHUAKD-KFCGIODUSA-N,414.458,414.1791,2.445,105.5,1,6,8,1,3,0.4545,30,8,0,0.3032,0
Chemical_4660730628040362457,AZSIHEYWWIVBPP-PDGQHHTCSA-N,308.333,308.1049,4.312,48.67,0,4,5,3,3,0.1053,23,4,0,0.4001,0
Chemical_1723550717833543697,FPGXQODNUNHTTC-OTTZFBRQSA-N,426.729,426.3862,8.191,20.23,1,1,5,0,4,0.8667,31,1,0,0.4392,1
Chemical_832198734981192241,nan,336.391,336.1474,1.554,58.64,1,3,1,1,6,0.5,25,5,0,0.7919,0
Chemical_3065149514419254712,JKSYZRBFZZHRBT-PXUIFWNVSA-N,570.767,570.3557,6.057,95.97,0,7,3,0,6,0.8824,41,7,0,0.3007,2
Chemical_4698855437836286129,NEEQFPMRODQIKX-REOHCLBHSA-M,175.12,175.036,-3.736,132.55,3,5,3,0,0,0.4,12,7,-1,0.3774,0
Chemical_2131035705868840808,ZAOGHPYFYBQFLS-UHFFFAOYSA-N,218.34,218.1671,3.647,20.23,1,1,2,1,2,0.6,16,1,0,0.8031,0
Chemical_9076213498564508888,"3Beta,6Beta,24-Trihydroxyolean-12-En-27-Oic Acid",488.709,488.3502,5.177,97.99,4,4,2,0,5,0.9,35,5,0,0.4018,1
Chemical_3457964694143309351,"1-O-[Beta-D-Xylopyranosyl-(1-&gt;6)-Beta-D-Glucopyranosyl]-8-Hydroxy-3,7-Dimethoxyxanthone",582.511,582.1585,-1.689,227.2,7,15,7,3,5,0.5,41,15,0,0.1543,3
Chemical_2434452132736654235,QTCANKDTWWSCMR-QLFBSQMISA-N,218.34,218.1671,3.904,17.07,0,1,2,0,2,0.6667,16,1,0,0.3901,0
Chemical_5489999346338758050,ZDNKGOAYDCAKCR-UHFFFAOYSA-N,258.273,258.0892,2.783,74.6,2,4,2,1,2,0.2,19,4,0,0.6315,0
Chemical_2621835716452319699,Tupipregnenolone,330.468,330.2195,3.406,57.53,2,3,1,0,4,0.7619,24,3,0,0.7245,0
Chemical_6268653892852849984,GEPYENNZEVKGNW-IZLXSDGUSA-N,538.593,538.2203,4.84,134.91,4,9,11,3,3,0.3,39,9,0,0.1998,1
Chemical_6067732709772555035,DBMLKNYVORYESN-TWGQIWQCSA-N,246.306,246.1256,3.218,35.53,0,3,5,1,1,0.2667,18,3,0,0.4544,0
Chemical_2103980769092707117,GGMCFLXPZMBJMV-NIZXRZDQSA-N,522.459,522.1373,0.076,197.74,6,13,7,3,4,0.375,37,13,0,0.244,3
Chemical_5710366327725878914,Acerogenin C,296.366,296.1412,4.413,46.53,1,3,0,2,4,0.3158,22,3,0,0.7828,0
Chemical_3793946442401446401,GOGUYBVFXPYHRJ-FASUEVNJSA-N,508.74,508.3764,5.516,107.22,4,5,6,0,4,0.9667,36,6,0,0.3765,2
Chemical_765499310465174395,VMCZMVDAZBWPGJ-IGLBNKAOSA-N,176.215,176.0837,1.987,18.46,0,2,0,0,2,0.4545,13,2,0,0.5254,0
Chemical_3008419305427151196,SQBVRNCDBATODN-UHFFFAOYSA-N,378.38,378.1103,4.382,67.13,0,6,2,3,5,0.2273,28,6,0,0.6592,0
Chemical_4043304615853323885,CHGSKJMRTUWQRQ-JTAQILMUSA-N,436.501,436.2097,2.31,97.36,0,8,2,0,5,0.8696,31,8,0,0.6086,0
Chemical_3112670563133749955,LKMJXPLHBAYNQG-YOICIQAESA-N,622.934,622.4386,10.729,35.53,0,3,1,1,8,0.6977,46,3,0,0.2924,2
Chemical_288073774885767689,HYLAUKAHEAUVFE-MOZZRAKMSA-N,936.995,936.4202,-4.475,353.9,13,22,11,0,8,0.9302,65,22,0,0.0528,3
Chemical_7069845325812803968,NMHCTUTYNGBHMC-XFRUXBRESA-N,425.613,425.293,5.398,70.42,2,4,2,1,5,0.7778,31,4,0,0.6657,1
Chemical_6146214127793933440,JRLAYHVUICYZEH-INIZCTEOSA-N,250.301,250.1106,3.961,37.05,2,2,1,3,4,0.125,19,3,0,0.6855,0
Chemical_2124749339563273149,CXFWEZQTIXOIEV-VAWYXSNFSA-N,288.431,288.2089,5.959,18.46,0,2,10,1,2,0.5789,21,2,0,0.4945,1
Chemical_3097089143115029603,YTFCPUQQLYHDRF-VCNAKFCDSA-N,332.44,332.1988,2.888,66.76,2,4,1,0,4,0.75,24,4,0,0.5723,0
Chemical_7940124151850964033,RPIFZBLUZMLYHZ-XYOKQWHBSA-N,370.401,370.1416,3.866,82.06,1,6,8,2,2,0.2381,27,6,0,0.5611,0
Chemical_8997655895236764965,VNUGYONVKHBAOG-YASWYFQMSA-N,1255.449,1254.6608,-3.351,436.21,17,27,18,0,9,0.9667,87,27,0,0.0471,3
Chemical_2783589852150292389,Ternstroside B,450.44,450.1526,-0.044,166.14,6,10,8,2,3,0.4091,32,10,0,0.2372,1
Chemical_754075993227243173,PCNLRQYZPBLZRK-UHFFFAOYSA-N,308.377,308.1412,3.832,43.37,0,3,4,2,3,0.3,23,3,0,0.8062,0
Chemical_6415252352107124614,Tripfordine C,763.746,763.2687,0.463,246.68,2,18,6,1,5,0.6667,54,18,0,0.2951,2
Chemical_2978537038149442486,IERFAZQCIAZODG-LJDSDSDDSA-N,306.49,306.2559,4.475,40.46,2,2,5,0,2,0.8,22,2,0,0.7355,0
Chemical_8019914146852610269,ZXBBITJQMRMUJW-XGLNFIJASA-N,554.633,554.2727,1.817,169.05,4,11,6,0,2,0.6786,39,11,0,0.1635,2
Chemical_7704862368780381377,NKMRIFKDNNKEFL-JAUPQWLUSA-N,354.358,354.1103,2.735,66.38,1,6,3,2,5,0.3,26,6,0,0.9143,0
Chemical_1737585612253760763,QKPODPHHYPOPHY-DNUTWTKLSA-N,346.511,346.2508,4.488,46.53,1,3,1,0,4,0.8636,25,3,0,0.562,0
Chemical_2292524981525741271,(+)-(20S)-20-(Dimethylamino)-3-(3'alpha-Isopropyl)-Lactam-5Alpha-Pregn-2-En-4-One,454.699,454.3559,5.383,40.62,0,3,4,0,5,0.8621,33,4,0,0.5354,1
Chemical_2215606718030158229,nan,535.593,535.2206,5.095,84.92,0,9,9,3,5,0.3667,39,9,0,0.3477,2
Chemical_5463197540383150529,IPAQLBIWWREMRV-AXWOZBRASA-N,650.853,650.3819,6.708,144.52,5,7,5,1,6,0.6923,47,8,0,0.1024,2
Chemical_6576232253541039949,WBICYHCOBLVBMM-UGZDLDLSSA-N,356.33,356.0896,1.093,135.29,5,7,0,2,4,0.2632,26,7,0,0.4068,0
Chemical_5502262434777339589,Quinquangulin,286.283,286.0841,2.983,79.9,2,5,1,3,3,0.1875,21,5,0,0.6722,0
Chemical_6206598318440187773,DQOVXHMHLOWECL-SFDCQRBFSA-N,204.357,204.1878,4.415,0.0,0,0,0,0,4,0.8667,15,0,0,0.5125,0
Chemical_3195028717219664189,IVQCPOJYTDFHJK-LJQANCHMSA-N,438.52,438.2042,5.188,96.22,3,6,6,2,3,0.3462,32,6,0,0.5374,1
Chemical_5058070824839856488,"(+)-(8R)-3,4,5,3',5'-Pentamethoxy-Delta-7',8'-9'-Hydroxy-7-Oxo-8-O-4'-Neolignan",432.469,432.1784,3.385,92.68,1,8,11,2,2,0.3478,31,8,0,0.5404,0
Chemical_6874289517756224496,nan,562.48,562.1323,1.15,233.65,7,13,7,3,4,0.3462,40,14,0,0.1581,3
Chemical_5391669265436016355,UYNYLGFPCBCXQG-IRDDYGQGSA-N,388.457,388.2097,-0.494,136.68,5,8,7,0,2,0.8421,27,8,0,0.3939,0
Chemical_7729915844691146590,(-)-7-Epi-Deoxynupharidine,233.355,233.178,3.851,16.38,0,2,1,1,3,0.7333,17,2,0,0.7322,0
Chemical_2540314599627599247,Euphorbiaproliferin G,590.666,590.2727,3.228,140.73,0,11,7,0,4,0.7097,42,11,0,0.2451,2
Chemical_2267947856251381995,JUFDIKOOORFASQ-JGLCCLGMSA-N,262.349,262.1569,3.704,39.44,0,3,1,1,2,0.5625,19,3,0,0.7243,0
Chemical_663490081404618533,nan,328.408,328.1675,3.649,52.6,0,4,2,0,3,0.5,24,4,0,0.5734,0
Chemical_4638979721395907238,nan,470.782,470.4124,8.835,37.3,1,1,2,0,9,0.9688,34,2,0,0.4374,1
Chemical_5298174485153968390,FCWOSPBWIBSFOO-YJBOKZPZSA-N,386.356,386.1002,2.389,107.59,2,8,4,3,4,0.25,28,8,0,0.6584,0
Chemical_8605617797800545497,NZJIIJSJLBIJDO-NXDZLFHSSA-N,482.661,482.3032,5.664,77.51,0,5,6,0,4,0.7333,35,5,0,0.3603,1
Chemical_7822972350581037019,9-Isoobtusol,414.609,411.9804,5.028,20.23,1,1,0,0,2,0.8667,19,4,0,0.4355,1
Chemical_2806304699948420473,PRUZGIISEPDMEU-VJFJHBQGSA-N,388.416,388.1522,2.651,95.2,1,7,2,1,5,0.619,28,7,0,0.6146,0
Chemical_7988764665269860042,LSIXYKVIRINGAR-ZEYVMIHRSA-N,432.557,432.2512,2.412,104.06,3,6,4,0,4,0.76,31,6,0,0.4656,0
Chemical_5505591270374957959,Ilicifoliunine A,825.817,825.2844,1.757,246.68,2,18,7,2,6,0.561,59,18,0,0.2982,2
Chemical_5258748308354227115,nan,332.44,332.1988,3.115,66.76,2,4,3,0,3,0.65,24,4,0,0.4733,0
Chemical_6711836975987578157,KTDWFYOXQQWERW-ITSUVCJSSA-N,450.396,450.1162,-0.311,186.37,7,11,4,2,4,0.381,32,11,0,0.3238,2
Chemical_8507154824819363920,TXOMRNMZLZXJQP-ZQTGRHRJSA-N,374.389,374.1366,1.744,98.5,1,7,1,1,7,0.7,27,7,0,0.5905,0
Chemical_5168062176540979258,Majusanic Acid B,332.44,332.1988,2.981,77.76,3,3,3,1,3,0.65,24,4,0,0.7951,0
Chemical_7984263731475664375,Rutilantinone,428.393,428.1107,1.414,161.59,5,9,2,2,4,0.3182,31,9,0,0.3001,0
Chemical_8015995810015275822,OBKNOQAROVHENZ-YPBQMLHOSA-N,418.486,418.1992,2.62,113.29,3,7,4,1,3,0.5652,30,7,0,0.5088,0
Chemical_5014324308913462900,nan,410.419,410.1577,-1.174,146.05,4,9,4,0,4,0.7,29,9,0,0.2556,0
Chemical_951941092238095438,OKKOOVXXLBMKQH-ZZXKWVIFSA-N,338.359,338.1154,3.884,86.99,3,5,3,2,3,0.15,25,5,0,0.5838,0
Chemical_911945807723135637,GUSVHVVOABZHAH-ZREXOAHZSA-N,740.928,740.4347,1.442,196.99,7,13,6,0,8,1.0,52,13,0,0.1936,3
Chemical_9044964857030250875,Demethyleucomin,284.267,284.0685,2.462,86.99,3,5,1,2,3,0.0625,21,5,0,0.7002,0
Chemical_2355511655437982627,IDPGQVFKQDLMJA-WDEREUQCSA-N,293.299,293.1143,0.153,136.04,3,5,8,1,1,0.3571,21,7,-1,0.4609,0
Chemical_1154129078872150810,OPFTUNCRGUEPRZ-ILXRZTDVSA-N,204.357,204.1878,4.747,0.0,0,0,3,0,1,0.6,15,0,0,0.582,0
Chemical_4611335681670196589,OPNKSPPKQUMBSL-LHYBEJLISA-N,262.349,262.1569,3.368,43.37,0,3,1,0,1,0.5,19,3,0,0.6804,0
Chemical_7443800020277563364,Tetradecanamide,227.392,227.2249,5.223,44.08,2,1,12,0,0,0.9286,16,2,0,0.2677,1
Chemical_8722351166379351622,nan,350.418,350.163,2.748,58.64,1,4,2,1,5,0.4286,26,5,0,0.8335,0
Chemical_4754173305774405638,"(6R,9R)-3-Oxo-Alpha-Ionol-Beta-D-Glucopyranoside",370.442,370.1992,0.309,116.45,4,7,5,0,2,0.7368,26,7,0,0.5147,0
Chemical_6589838360919398891,nan,392.627,392.3079,7.459,17.07,0,1,4,0,4,0.6786,29,1,0,0.4537,1
Chemical_1354780759561591526,2-Hydroxy-3-Formyl-7-Methoxycarbazole,241.246,241.0739,2.848,62.32,2,3,2,3,3,0.0714,18,4,0,0.678,0
Chemical_2904778909472812419,ZAIDBNLLZLYWGI-JZQOCSGFSA-N,925.163,924.5446,2.824,235.68,8,16,10,0,8,0.9184,65,16,0,0.1472,3
Chemical_1053369632658617928,SDTABXKGPYKKJI-JKSUJKDBSA-N,388.504,388.225,4.787,46.15,0,5,10,2,2,0.4783,28,5,0,0.5857,0
Chemical_6120115394751297916,NFSDQICEPLDULQ-QGZVFWFLSA-N,374.345,374.1002,2.064,133.52,4,7,7,2,2,0.1579,27,8,0,0.3287,0
Chemical_2455270618230373482,CAENGMLSMONNBU-IJOAAPTBSA-N,610.521,610.1534,-1.687,269.43,10,16,6,3,5,0.4444,43,16,0,0.1395,3
Chemical_7415017563381230639,Anguvetin,392.451,392.1624,4.527,86.99,3,5,7,3,3,0.2083,29,5,0,0.5145,0
